gt type, IBERT V7 GTH
device, XC7VX690T
sw version, 14.7 P.20131013 (Build 14700.13.286.464)
samples per ui, 65
ui width, 1
date, 05/08/2014
time, 0:55 PM CEST
voltage interval, 1
sweep test settings, RX Sampling Point, -32, 32, 
sweep test settings, TX Diff Swing, 250 mV (0000), 250 mV (0000), 
sweep test settings, TX Pre-Cursor, 0.00 dB (00000), 0.00 dB (00000), 
sweep test settings, TX Post-Cursor, 0.00 dB (00000), 0.00 dB (00000), 
=======================================================
Iteration, Elapsed Time, TX Diff Swing, TX Pre-Cursor, TX Post-Cursor, Voltage, RX Sampling Point(tap), Link, ES_VERT_OFFSET, ES_HORZ_OFFSET, BER
11696, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -52, 28, 1, 0xb4, 0x1c,  1.006E-002
11697, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -52, 29, 1, 0xb4, 0x1d,  1.218E-001
11698, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -52, 30, 1, 0xb4, 0x1e,  4.301E-002
11699, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -52, 31, 1, 0xb4, 0x1f,  9.217E-002
11700, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -52, 32, 1, 0xb4, 0x20,  2.504E-001
11701, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -32, 1, 0xb5, 0xfe0,  3.459E-001
11702, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -31, 1, 0xb5, 0xfe1,  2.753E-001
11703, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -30, 1, 0xb5, 0xfe2,  2.349E-001
11704, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -29, 1, 0xb5, 0xfe3,  1.318E-001
11705, 00:22:46, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -28, 1, 0xb5, 0xfe4,  4.772E-002
11706, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -27, 1, 0xb5, 0xfe5,  2.741E-002
11707, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -26, 1, 0xb5, 0xfe6,  6.269E-003
11708, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -25, 1, 0xb5, 0xfe7,  6.732E-003
11709, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -24, 1, 0xb5, 0xfe8,  8.249E-003
11710, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -23, 1, 0xb5, 0xfe9,  2.901E-003
11711, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -22, 1, 0xb5, 0xfea,  3.457E-006
11712, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -21, 1, 0xb5, 0xfeb,  2.553E-004
11713, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -20, 1, 0xb5, 0xfec,  7.963E-006
11714, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -19, 1, 0xb5, 0xfed,  2.742E-006
11715, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -18, 1, 0xb5, 0xfee,  1.490E-008
11716, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -17, 1, 0xb5, 0xfef,  1.490E-009
11717, 00:22:47, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -16, 1, 0xb5, 0xff0,  1.490E-009
11718, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -15, 1, 0xb5, 0xff1,  1.490E-009
11719, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -14, 1, 0xb5, 0xff2,  1.490E-009
11720, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -13, 1, 0xb5, 0xff3,  1.490E-009
11721, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -12, 1, 0xb5, 0xff4,  1.490E-009
11722, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -11, 1, 0xb5, 0xff5,  1.490E-009
11723, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -10, 1, 0xb5, 0xff6,  1.490E-009
11724, 00:22:48, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -9, 1, 0xb5, 0xff7,  1.490E-009
11725, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -8, 1, 0xb5, 0xff8,  1.490E-009
11726, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -7, 1, 0xb5, 0xff9,  1.490E-009
11727, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -6, 1, 0xb5, 0xffa,  1.490E-009
11728, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -5, 1, 0xb5, 0xffb,  1.490E-009
11729, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -4, 1, 0xb5, 0xffc,  1.490E-009
11730, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -3, 1, 0xb5, 0xffd,  1.490E-009
11731, 00:22:49, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -2, 1, 0xb5, 0xffe,  1.490E-009
11732, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, -1, 1, 0xb5, 0xfff,  1.490E-009
11733, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 0, 1, 0xb5, 0x0,  1.490E-009
11734, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 1, 1, 0xb5, 0x1,  1.490E-009
11735, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 2, 1, 0xb5, 0x2,  1.490E-009
11736, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 3, 1, 0xb5, 0x3,  1.490E-009
11737, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 4, 1, 0xb5, 0x4,  1.490E-009
11738, 00:22:50, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 5, 1, 0xb5, 0x5,  1.490E-009
11739, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 6, 1, 0xb5, 0x6,  1.490E-009
11740, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 7, 1, 0xb5, 0x7,  1.490E-009
11741, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 8, 1, 0xb5, 0x8,  1.490E-009
11742, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 9, 1, 0xb5, 0x9,  1.490E-009
11743, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 10, 1, 0xb5, 0xa,  1.490E-009
11744, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 11, 1, 0xb5, 0xb,  1.490E-009
11745, 00:22:51, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 12, 1, 0xb5, 0xc,  1.490E-009
11746, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 13, 1, 0xb5, 0xd,  1.490E-009
11747, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 14, 1, 0xb5, 0xe,  1.490E-009
11748, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 15, 1, 0xb5, 0xf,  1.490E-009
11749, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 16, 1, 0xb5, 0x10,  1.490E-009
11750, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 17, 1, 0xb5, 0x11,  1.490E-009
11751, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 18, 1, 0xb5, 0x12,  1.490E-009
11752, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 19, 1, 0xb5, 0x13,  2.682E-008
11753, 00:22:52, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 20, 1, 0xb5, 0x14,  2.578E-007
11754, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 21, 1, 0xb5, 0x15,  4.444E-006
11755, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 22, 1, 0xb5, 0x16,  4.301E-004
11756, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 23, 1, 0xb5, 0x17,  1.116E-004
11757, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 24, 1, 0xb5, 0x18,  6.625E-003
11758, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 25, 1, 0xb5, 0x19,  1.109E-003
11759, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 26, 1, 0xb5, 0x1a,  3.137E-002
11760, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 27, 1, 0xb5, 0x1b,  1.245E-002
11761, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 28, 1, 0xb5, 0x1c,  1.127E-002
11762, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 29, 1, 0xb5, 0x1d,  3.249E-002
11763, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 30, 1, 0xb5, 0x1e,  7.579E-002
11764, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 31, 1, 0xb5, 0x1f,  1.272E-001
11765, 00:22:53, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -53, 32, 1, 0xb5, 0x20,  2.860E-001
11766, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -32, 1, 0xb6, 0xfe0,  3.459E-001
11767, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -31, 1, 0xb6, 0xfe1,  3.210E-001
11768, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -30, 1, 0xb6, 0xfe2,  2.599E-001
11769, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -29, 1, 0xb6, 0xfe3,  1.339E-001
11770, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -28, 1, 0xb6, 0xfe4,  9.642E-002
11771, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -27, 1, 0xb6, 0xfe5,  1.035E-001
11772, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -26, 1, 0xb6, 0xfe6,  1.727E-002
11773, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -25, 1, 0xb6, 0xfe7,  5.235E-003
11774, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -24, 1, 0xb6, 0xfe8,  7.048E-003
11775, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -23, 1, 0xb6, 0xfe9,  6.485E-006
11776, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -22, 1, 0xb6, 0xfea,  3.321E-004
11777, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -21, 1, 0xb6, 0xfeb,  2.858E-005
11778, 00:22:54, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -20, 1, 0xb6, 0xfec,  2.256E-006
11779, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -19, 1, 0xb6, 0xfed,  8.226E-007
11780, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -18, 1, 0xb6, 0xfee,  5.961E-009
11781, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -17, 1, 0xb6, 0xfef,  1.490E-009
11782, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -16, 1, 0xb6, 0xff0,  1.490E-009
11783, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -15, 1, 0xb6, 0xff1,  1.490E-009
11784, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -14, 1, 0xb6, 0xff2,  1.490E-009
11785, 00:22:55, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -13, 1, 0xb6, 0xff3,  1.490E-009
11786, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -12, 1, 0xb6, 0xff4,  1.490E-009
11787, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -11, 1, 0xb6, 0xff5,  1.490E-009
11788, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -10, 1, 0xb6, 0xff6,  1.490E-009
11789, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -9, 1, 0xb6, 0xff7,  1.490E-009
11790, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -8, 1, 0xb6, 0xff8,  1.490E-009
11791, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -7, 1, 0xb6, 0xff9,  1.490E-009
11792, 00:22:56, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -6, 1, 0xb6, 0xffa,  1.490E-009
11793, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -5, 1, 0xb6, 0xffb,  1.490E-009
11794, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -4, 1, 0xb6, 0xffc,  1.490E-009
11795, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -3, 1, 0xb6, 0xffd,  1.490E-009
11796, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -2, 1, 0xb6, 0xffe,  1.490E-009
11797, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, -1, 1, 0xb6, 0xfff,  1.490E-009
11798, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 0, 1, 0xb6, 0x0,  1.490E-009
11799, 00:22:57, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 1, 1, 0xb6, 0x1,  1.490E-009
11800, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 2, 1, 0xb6, 0x2,  1.490E-009
11801, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 3, 1, 0xb6, 0x3,  1.490E-009
11802, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 4, 1, 0xb6, 0x4,  1.490E-009
11803, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 5, 1, 0xb6, 0x5,  1.490E-009
11804, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 6, 1, 0xb6, 0x6,  1.490E-009
11805, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 7, 1, 0xb6, 0x7,  1.490E-009
11806, 00:22:58, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 8, 1, 0xb6, 0x8,  1.490E-009
11807, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 9, 1, 0xb6, 0x9,  1.490E-009
11808, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 10, 1, 0xb6, 0xa,  1.490E-009
11809, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 11, 1, 0xb6, 0xb,  1.490E-009
11810, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 12, 1, 0xb6, 0xc,  1.490E-009
11811, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 13, 1, 0xb6, 0xd,  1.490E-009
11812, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 14, 1, 0xb6, 0xe,  1.490E-009
11813, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 15, 1, 0xb6, 0xf,  1.490E-009
11814, 00:22:59, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 16, 1, 0xb6, 0x10,  1.490E-009
11815, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 17, 1, 0xb6, 0x11,  1.490E-009
11816, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 18, 1, 0xb6, 0x12,  2.980E-009
11817, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 19, 1, 0xb6, 0x13,  1.869E-006
11818, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 20, 1, 0xb6, 0x14,  3.839E-006
11819, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 21, 1, 0xb6, 0x15,  4.470E-006
11820, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 22, 1, 0xb6, 0x16,  3.706E-004
11821, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 23, 1, 0xb6, 0x17,  3.321E-003
11822, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 24, 1, 0xb6, 0x18,  6.097E-004
11823, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 25, 1, 0xb6, 0x19,  4.634E-003
11824, 00:23:00, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 26, 1, 0xb6, 0x1a,  9.398E-003
11825, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 27, 1, 0xb6, 0x1b,  4.908E-003
11826, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 28, 1, 0xb6, 0x1c,  3.855E-002
11827, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 29, 1, 0xb6, 0x1d,  3.200E-002
11828, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 30, 1, 0xb6, 0x1e,  5.550E-002
11829, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 31, 1, 0xb6, 0x1f,  9.942E-002
11830, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -54, 32, 1, 0xb6, 0x20,  2.409E-001
11831, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -32, 1, 0xb7, 0xfe0,  2.821E-001
11832, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -31, 1, 0xb7, 0xfe1,  2.404E-001
11833, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -30, 1, 0xb7, 0xfe2,  2.338E-001
11834, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -29, 1, 0xb7, 0xfe3,  2.107E-001
11835, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -28, 1, 0xb7, 0xfe4,  1.832E-001
11836, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -27, 1, 0xb7, 0xfe5,  6.020E-002
11837, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -26, 1, 0xb7, 0xfe6,  2.435E-002
11838, 00:23:1, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -25, 1, 0xb7, 0xfe7,  2.546E-002
11839, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -24, 1, 0xb7, 0xfe8,  1.131E-003
11840, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -23, 1, 0xb7, 0xfe9,  1.363E-004
11841, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -22, 1, 0xb7, 0xfea,  7.074E-004
11842, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -21, 1, 0xb7, 0xfeb,  1.607E-005
11843, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -20, 1, 0xb7, 0xfec,  1.861E-006
11844, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -19, 1, 0xb7, 0xfed,  4.768E-008
11845, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -18, 1, 0xb7, 0xfee,  2.980E-009
11846, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -17, 1, 0xb7, 0xfef,  1.490E-009
11847, 00:23:2, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -16, 1, 0xb7, 0xff0,  1.490E-009
11848, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -15, 1, 0xb7, 0xff1,  1.490E-009
11849, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -14, 1, 0xb7, 0xff2,  1.490E-009
11850, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -13, 1, 0xb7, 0xff3,  1.490E-009
11851, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -12, 1, 0xb7, 0xff4,  1.490E-009
11852, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -11, 1, 0xb7, 0xff5,  1.490E-009
11853, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -10, 1, 0xb7, 0xff6,  1.490E-009
11854, 00:23:3, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -9, 1, 0xb7, 0xff7,  1.490E-009
11855, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -8, 1, 0xb7, 0xff8,  1.490E-009
11856, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -7, 1, 0xb7, 0xff9,  1.490E-009
11857, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -6, 1, 0xb7, 0xffa,  1.490E-009
11858, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -5, 1, 0xb7, 0xffb,  1.490E-009
11859, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -4, 1, 0xb7, 0xffc,  1.490E-009
11860, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -3, 1, 0xb7, 0xffd,  1.490E-009
11861, 00:23:4, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -2, 1, 0xb7, 0xffe,  1.490E-009
11862, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, -1, 1, 0xb7, 0xfff,  1.490E-009
11863, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 0, 1, 0xb7, 0x0,  1.490E-009
11864, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 1, 1, 0xb7, 0x1,  1.490E-009
11865, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 2, 1, 0xb7, 0x2,  1.490E-009
11866, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 3, 1, 0xb7, 0x3,  1.490E-009
11867, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 4, 1, 0xb7, 0x4,  1.490E-009
11868, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 5, 1, 0xb7, 0x5,  1.490E-009
11869, 00:23:5, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 6, 1, 0xb7, 0x6,  1.490E-009
11870, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 7, 1, 0xb7, 0x7,  1.490E-009
11871, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 8, 1, 0xb7, 0x8,  1.490E-009
11872, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 9, 1, 0xb7, 0x9,  1.490E-009
11873, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 10, 1, 0xb7, 0xa,  1.490E-009
11874, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 11, 1, 0xb7, 0xb,  1.490E-009
11875, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 12, 1, 0xb7, 0xc,  1.490E-009
11876, 00:23:6, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 13, 1, 0xb7, 0xd,  1.490E-009
11877, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 14, 1, 0xb7, 0xe,  1.490E-009
11878, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 15, 1, 0xb7, 0xf,  1.490E-009
11879, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 16, 1, 0xb7, 0x10,  1.490E-009
11880, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 17, 1, 0xb7, 0x11,  1.490E-009
11881, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 18, 1, 0xb7, 0x12,  1.490E-009
11882, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 19, 1, 0xb7, 0x13,  2.100E-006
11883, 00:23:7, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 20, 1, 0xb7, 0x14,  1.907E-007
11884, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 21, 1, 0xb7, 0x15,  4.999E-005
11885, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 22, 1, 0xb7, 0x16,  3.336E-004
11886, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 23, 1, 0xb7, 0x17,  3.583E-004
11887, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 24, 1, 0xb7, 0x18,  1.948E-003
11888, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 25, 1, 0xb7, 0x19,  1.892E-003
11889, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 26, 1, 0xb7, 0x1a,  8.707E-003
11890, 00:23:8, 250 mV (0000), 0.00 dB (00000), 0.00 dB (00000), -55, 27, 1, 0xb7, 0x1b,  1.455E-002
